Model_x,Release Date,model,MMLU,GSM8,Humanities,SocialSciences,STEM,Other,Longbench,Question,Model_y,Start Time,End Time,Acc,Right Possibility
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Nigeria engage in a campaign that systematically kills 1,000 or more civilians in Nigeria?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.3775
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Turkey engage in a campaign that systematically kills 1,000 or more civilians in Turkey?",Baichuan2-7B-Base,2018-06-27,2018-10-01,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Ethiopia engage in a campaign that systematically kills 1,000 or more civilians in Ethiopia?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from the Democratic Republic of Congo engage in a campaign that systematically kills 1,000 or more civilians in the Democratic Republic of Congo?",Baichuan2-7B-Base,2018-06-27,2018-10-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Pakistan engage in a campaign that systematically kills 1,000 or more civilians in Pakistan?",Baichuan2-7B-Base,2018-06-27,2018-10-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Mali engage in a campaign that systematically kills 1,000 or more civilians in Mali?",Baichuan2-7B-Base,2018-06-27,2018-10-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Burundi engage in a campaign that systematically kills 1,000 or more civilians in Burundi?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from the Central African Republic engage in a campaign that systematically kills 1,000 or more civilians in the Central African Republic?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Afghanistan engage in a campaign that systematically kills 1,000 or more civilians in Afghanistan?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Sudan engage in a campaign that systematically kills 1,000 or more civilians in Sudan?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from Yemen engage in a campaign that systematically kills 1,000 or more civilians in Yemen?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 July 2018 and 30 June 2019, will an armed group from the Philippines engage in a campaign that systematically kills 1,000 or more civilians in the Philippines?",Baichuan2-7B-Base,2018-06-27,2018-10-01,0.0,0.4378
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will there be a new king of Saudi Arabia before 1 October 2018?,Baichuan2-7B-Base,2017-11-21,2018-10-01,1.0,0.9979
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 21 November 2017 and 30 September 2018, how will S&P next adjust the United Kingdom's long-term issuer credit rating?",Baichuan2-7B-Base,2017-11-21,2018-10-01,0.0,0.0002
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will there be a new prime minister of the United Kingdom before 1 October 2018?,Baichuan2-7B-Base,2017-11-21,2018-10-01,1.0,1.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 October 2018, will Prime Minister Benjamin Netanyahu resign, lose a vote of confidence, or call new elections?",Baichuan2-7B-Base,2017-11-21,2018-10-01,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 October 2018, will the U.S. provide notice of intent to withdraw from NAFTA?",Baichuan2-7B-Base,2017-12-12,2018-10-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 October 2018, will Amazon announce where its second headquarters is to be located?",Baichuan2-7B-Base,2017-12-12,2018-10-01,1.0,1.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 October 2018, will Kim Jong-un cease to be supreme leader of North Korea?",Baichuan2-7B-Base,2017-11-07,2018-10-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"When will a confrontation involving the national military forces of North Korea and either South Korea, the United States, or Japan result in at least one fatality?",Baichuan2-7B-Base,2017-11-14,2018-10-01,0.0,0.0293
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will a new Supreme Court Justice be confirmed by the Senate before 6 November 2018?,Baichuan2-7B-Base,2018-07-11,2018-10-06,0.0,0.4378
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,How many Senate Democrats will vote to confirm Brett Kavanaugh to the Supreme Court?,Baichuan2-7B-Base,2018-08-01,2018-10-06,1.0,0.3159
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will win Brazil’s presidential election runoff?,Baichuan2-7B-Base,2018-10-12,2018-10-28,1.0,0.7604
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,When will the government of Iran issue foreign currency denominated bonds?,Baichuan2-7B-Base,2017-11-14,2018-11-01,0.0,0.2018
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from Florida in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-18,2018-11-06,1.0,0.718
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected governor of Georgia in the 2018 election?,Baichuan2-7B-Base,2018-09-21,2018-11-06,1.0,0.7122
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which party will hold a majority in the US House of Representatives after the 2018 midterm elections?,Baichuan2-7B-Base,2018-02-14,2018-11-06,1.0,0.7905
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,How many House seats held by Republicans from congressional districts carried by Hillary Clinton in 2016 will be won by Democrats in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-25,2018-11-06,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,How many House seats held by Democrats from congressional districts carried by Donald Trump in 2016 will be won by Republicans in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-25,2018-11-06,0.0,0.0003
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which party will hold a majority in the US Senate after the 2018 midterm elections?,Baichuan2-7B-Base,2018-02-14,2018-11-06,1.0,0.5441
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which current candidate for the U.S. House of Representatives will the Center for Responsive Politics list as having raised the most money this election cycle?,Baichuan2-7B-Base,2018-10-19,2018-11-06,0.0,0.0189
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which current candidate for the U.S. Senate will the Center for Responsive Politics list as having raised the most money this election cycle?,Baichuan2-7B-Base,2018-10-19,2018-11-06,0.0,0.1369
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from Arizona in the 2018 midterm elections?,Baichuan2-7B-Base,2018-09-21,2018-11-06,0.0,0.4148
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will the Democrats gain control of Congress in the 2018 midterm elections?,Baichuan2-7B-Base,2017-12-15,2018-11-06,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from Texas in the 2018 midterm elections?,Baichuan2-7B-Base,2018-09-07,2018-11-06,1.0,0.7877
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected governor of Florida in the 2018 election?,Baichuan2-7B-Base,2018-09-14,2018-11-06,0.0,0.4455
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from West Virginia in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-18,2018-11-06,1.0,0.9556
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected governor of Wisconsin in the 2018 election?,Baichuan2-7B-Base,2018-09-14,2018-11-06,1.0,0.6723
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will Dean Heller (R-NV) be re-elected this November?,Baichuan2-7B-Base,2018-04-04,2018-11-06,0.0,0.4378
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from Indiana in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-18,2018-11-06,0.0,0.1096
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will be elected senator from North Dakota in the 2018 midterm elections?,Baichuan2-7B-Base,2018-07-18,2018-11-06,0.0,0.0953
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will Claire McCaskill (D-MO) be re-elected this November?,Baichuan2-7B-Base,2018-03-14,2018-11-06,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will win Mississippi's U.S. Senate special election runoff?,Baichuan2-7B-Base,2018-11-16,2018-11-27,0.0,0.4844
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"In Weyerhaeuser Company v. US Fish and Wildlife Service (FWS), will the Supreme Court rule that the FWS erroneously applied the Endangered Species Act (ESA) to any private land in St. Tammany Parish, Louisiana?",Baichuan2-7B-Base,2018-09-21,2018-11-27,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,What will be the end-of-day closing value for the Turkish lira against the US dollar on 30 November 2018?,Baichuan2-7B-Base,2018-08-22,2018-11-29,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 15 December 2018, will the House of Commons approve the Withdrawal Agreement of the United Kingdom from the European Union?",Baichuan2-7B-Base,2018-11-30,2018-12-14,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 January 2019, will the US federal government ban the manufacture, importation, possession, or sale of bump stocks?",Baichuan2-7B-Base,2018-03-07,2018-12-26,1.0,0.6775
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,What will Facebook's end-of-day market capitalization be on 28 December 2018?,Baichuan2-7B-Base,2018-04-11,2018-12-28,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,What will be the closing spot price for an ounce of gold against the US dollar on 28 December 2018?,Baichuan2-7B-Base,2018-11-16,2018-12-28,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from the Central African Republic engage in a campaign that systematically kills 1,000 or more civilians in the Central African Republic?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5117
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Zimbabwe engage in a campaign that systematically kills 1,000 or more civilians in Zimbabwe?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Nigeria engage in a campaign that systematically kills 1,000 or more civilians in Nigeria?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Iraq engage in a campaign that systematically kills 1,000 or more civilians in Iraq?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Mali engage in a campaign that systematically kills 1,000 or more civilians in Mali?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Bangladesh engage in a campaign that systematically kills 1,000 or more civilians in Bangladesh?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from the Philippines engage in a campaign that systematically kills 1,000 or more civilians in the Philippines?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 January 2019, will Robert Mueller cease to be Special Counsel?",Baichuan2-7B-Base,2018-04-13,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 January 2019, will either house of Congress pass a bill that would limit the president's authority to impose tariffs?",Baichuan2-7B-Base,2018-03-21,2019-01-01,1.0,0.7773
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will the yield curve for 2-year and 10-year U.S. Treasuries invert before 2019?,Baichuan2-7B-Base,2018-11-02,2019-01-01,0.0,0.4378
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 2019, will the President, Vice President, White House Press Secretary, White House Chief of Staff, or Attorney General name a suspected author of the New York Times ""Resistance"" op-ed?",Baichuan2-7B-Base,2018-09-14,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will the World Health Organization or the Centers for Disease Control and Prevention declare an influenza pandemic before 2019?,Baichuan2-7B-Base,2017-04-18,2019-01-01,1.0,0.7786
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,How many land-based intercontinental ballistic missiles (ICBMs) will North Korea launch between 14 July 2017 and 31 December 2018?,Baichuan2-7B-Base,2017-07-14,2019-01-01,0.0,0.0048
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Will there be a lethal confrontation in the South or East China Sea between the military forces, militia, or law enforcement personnel of China and another country before 1 January 2019?",Baichuan2-7B-Base,2017-12-15,2019-01-01,0.0,0.2689
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will Bashar al-Assad cease to be president of Syria before 1 January 2019?,Baichuan2-7B-Base,2017-12-15,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will there be a lethal confrontation between the national military forces of Iran and the United States before 1 January 2019?,Baichuan2-7B-Base,2017-12-15,2019-01-01,0.0,0.4378
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 1 January 2019, will any other EU member state schedule a referendum on leaving the EU or the eurozone?",Baichuan2-7B-Base,2017-12-15,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,What will be the percent change in the U.S. Consumer Price Index for All Urban Consumers (CPI-U) for the 12 months ending in December 2018?,Baichuan2-7B-Base,2018-11-02,2019-01-01,1.0,0.9578
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Yemen engage in a campaign that systematically kills 1,000 or more civilians in Yemen?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Turkey engage in a campaign that systematically kills 1,000 or more civilians in Turkey?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Ethiopia engage in a campaign that systematically kills 1,000 or more civilians in Ethiopia?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Burundi engage in a campaign that systematically kills 1,000 or more civilians in Burundi?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Sudan engage in a campaign that systematically kills 1,000 or more civilians in Sudan?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from the Democratic Republic of Congo engage in a campaign that systematically kills 1,000 or more civilians in the Democratic Republic of Congo?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Myanmar engage in a campaign that systematically kills 1,000 or more civilians in Myanmar?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Pakistan engage in a campaign that systematically kills 1,000 or more civilians in Pakistan?",Baichuan2-7B-Base,2018-09-28,2019-01-01,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from South Sudan engage in a campaign that systematically kills 1,000 or more civilians in South Sudan?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,What will the Bureau of Labor Statistics report the U.S. civilian unemployment rate (U3) to be for the month of December 2018?,Baichuan2-7B-Base,2018-11-02,2019-01-01,0.0,0.0002
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 October 2018 and 30 September 2019, will an armed group from Afghanistan engage in a campaign that systematically kills 1,000 or more civilians in Afghanistan?",Baichuan2-7B-Base,2018-09-28,2019-01-01,0.0,0.5
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 30 November 2018 and 30 September 2019, which country will next land on the moon?",Baichuan2-7B-Base,2018-11-30,2019-01-02,1.0,0.6013
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"On 3 January 2019, how many U.S. senators will be women?",Baichuan2-7B-Base,2018-05-23,2019-01-03,0.0,0.0011
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which NFL team will win the AFC Championship?,Baichuan2-7B-Base,2019-01-04,2019-01-21,1.0,0.4601
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will California's Pacific Gas and Electric Company file for bankruptcy before 1 November 2019?,Baichuan2-7B-Base,2018-12-21,2019-01-29,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"How many total ""Southwest Family Unit Subject and Unaccompanied Alien Children Apprehensions"" will U.S. Customs and Border Protection report for the El Centro and San Diego sectors in January 2019?",Baichuan2-7B-Base,2018-12-21,2019-02-01,0.0,0.0
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will President Trump and Colin Kaepernick meet face-to-face before Super Bowl LIII?,Baichuan2-7B-Base,2018-10-12,2019-02-03,1.0,0.6792
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which NFL team will win Super Bowl LIII?,Baichuan2-7B-Base,2019-01-28,2019-02-04,1.0,0.9474
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"In Timbs v. Indiana, will the Supreme Court rule that the Excessive Fines Clause of the Eighth Amendment applies to states?",Baichuan2-7B-Base,2018-11-09,2019-02-20,1.0,0.6792
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which film will win the 2019 Academy Award for Best Picture?,Baichuan2-7B-Base,2019-02-08,2019-02-24,1.0,0.4149
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Which film will win the 2019 Academy Award for Directing?,Baichuan2-7B-Base,2019-02-08,2019-02-24,0.0,0.1173
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will win the 2019 Academy Award for Actor in a Leading Role?,Baichuan2-7B-Base,2019-02-08,2019-02-24,0.0,0.2463
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Who will win the 2019 Academy Award for Actress in a Leading Role?,Baichuan2-7B-Base,2019-02-08,2019-02-24,1.0,0.6953
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"In Madison v. Alabama, will the Supreme Court rule that the State of Alabama may not execute Vernon Madison?",Baichuan2-7B-Base,2018-09-21,2019-02-27,1.0,0.7773
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"In Air and Liquid Systems Corp. v. Devries, will the Supreme Court rule that Air and Liquid Systems Corp. can be held liable for negligence in exposing service members to asbestos?",Baichuan2-7B-Base,2018-09-21,2019-03-19,1.0,0.6225
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,Will the UK hold a referendum vote on its relationship with the EU or a snap general election before 29 March 2019?,Baichuan2-7B-Base,2018-11-30,2019-03-29,1.0,0.9859
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Before 30 March 2019, what will happen next with regard to the UK's notification of Article 50?",Baichuan2-7B-Base,2018-12-21,2019-03-30,0.0,0.0002
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 January 2019 and 31 December 2019, will an armed group from Zimbabwe engage in a campaign that systematically kills 1,000 or more civilians in Zimbabwe?",Baichuan2-7B-Base,2018-12-28,2019-03-31,1.0,0.6243
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 January 2019 and 31 December 2019, will an armed group from Iraq engage in a campaign that systematically kills 1,000 or more civilians in Iraq?",Baichuan2-7B-Base,2018-12-28,2019-03-31,1.0,0.5622
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 January 2019 and 31 December 2019, will an armed group from South Sudan engage in a campaign that systematically kills 1,000 or more civilians in South Sudan?",Baichuan2-7B-Base,2018-12-28,2019-03-31,1.0,0.6206
Baichuan2-7B-Base,2023-08-24,Baichuan2-7B-Base,54.0,24.4,46.87,58.73,42.63,58.9,16.32,"Between 1 January 2019 and 31 December 2019, will an armed group from Myanmar engage in a campaign that systematically kills 1,000 or more civilians in Myanmar?",Baichuan2-7B-Base,2018-12-28,2019-03-31,1.0,0.5622
