Model_x,Release Date,model,MMLU,GSM8,Humanities,SocialSciences,STEM,Other,Longbench,Question,Model_y,Start Time,End Time,Acc,Right Possibility
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-03. How far will France advance in the FIFA World Cup 2022?,Qwen1.5-110b-chat,2022-06-03,2022-12-14,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-07-29. At close of business on 14 December 2022, will the upper limit of the Federal Reserve's target range for the federal funds rate be lower, the same, or higher than it was at close of business on 2 November 2022?",Qwen1.5-110b-chat,2022-07-29,2022-12-14,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-05-27. What will the 12-month percentage change in the US Consumer Price Index (CPI) for ""Food"" in November 2022?",Qwen1.5-110b-chat,2022-05-27,2022-12-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-11-11. Before 11 March 2023, will American basketball player Brittney Griner leave Russia?",Qwen1.5-110b-chat,2022-11-11,2022-12-08,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-11-11. Will Pedro Castillo cease to be the president of the Peru before 1 January 2024?,Qwen1.5-110b-chat,2022-11-11,2022-12-07,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-03-18. Who will win the US Senate election for Georgia in 2022?,Qwen1.5-110b-chat,2022-03-18,2022-12-06,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-13. How far will the United States advance in the FIFA World Cup 2022?,Qwen1.5-110b-chat,2022-05-13,2022-12-03,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-06-24. What will be the market capitalization for the global cryptocurrency market on 2 December 2022, according to CoinMarketCap?",Qwen1.5-110b-chat,2022-06-24,2022-12-02,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-01. What will be the value of the Green Markets Weekly North American Fertilizer Price Index for the week from 2 December 2022?,Qwen1.5-110b-chat,2022-04-01,2022-12-02,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-05-06. How many total hurricanes will occur in the Atlantic Ocean in the 2022 hurricane season, according to the National Hurricane Center?",Qwen1.5-110b-chat,2022-05-06,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-29. Between 29 April 2022 and 30 November 2022, will North Korea detonate a nuclear device?",Qwen1.5-110b-chat,2022-04-29,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-08-26. Will the UK or EU trigger Article 16 of the Northern Ireland Protocol before 1 December 2022?,Qwen1.5-110b-chat,2022-08-26,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-01-21. Before 1 December 2022, will there be a lethal confrontation between the national military forces of Iran and the United States either in Iran or at sea?",Qwen1.5-110b-chat,2022-01-21,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. What will be the closing value of the S&P 500 Index on 30 November 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-30,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-01. Will the spread between US high-yield corporate bonds and US Treasuries reach or exceed 8.50% before 1 December 2022?,Qwen1.5-110b-chat,2022-07-01,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-11-23. What will be the price of Bitcoin on 30 November 2022?,Qwen1.5-110b-chat,2021-11-23,2022-11-30,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2021-12-17. Before 1 December 2022, will the Women's Tennis Association (WTA) announce the lifting of its suspension of WTA tournaments in China and Hong Kong?",Qwen1.5-110b-chat,2021-12-17,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-03-18. When will Russia and Ukraine sign or announce an agreement to end the current conflict in Ukraine?,Qwen1.5-110b-chat,2022-03-18,2022-12-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-29. What percentage of the vote will the Republican candidate win in the 2022 Texas gubernatorial election?,Qwen1.5-110b-chat,2022-07-29,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-20. Which of the following major cryptocurrencies will perform best between 19 May 2022 and 29 November 2022?,Qwen1.5-110b-chat,2022-05-20,2022-11-29,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-08-19. How many total confirmed cases of monkeypox will be reported in the US through 18 November 2022?,Qwen1.5-110b-chat,2022-08-19,2022-11-19,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-24. What will be the total number of new cases of COVID-19 in the US between 24 October 2022 and 23 November 2022?,Qwen1.5-110b-chat,2022-10-24,2022-11-24,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-10. How many cumulative confirmed cases of monkeypox will be reported in the world as of 20 November 2022?,Qwen1.5-110b-chat,2022-10-10,2022-11-21,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-09-12. Will there be a lethal confrontation between the national military forces, militia, and/or law enforcement personnel the People's Republic of China (PRC) and those of any other country before 28 November 2022?",Qwen1.5-110b-chat,2022-09-12,2022-11-28,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-27. What will be the market capitalization of the stablecoin Tether on 27 November 2022?,Qwen1.5-110b-chat,2022-05-27,2022-11-27,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-10-24. Will the city council building in Kherson, Ukraine, be under Ukrainian control on 25 November 2022, according to the Institute for the Study of War?",Qwen1.5-110b-chat,2022-10-24,2022-11-25,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. Will President Volodymyr Zelensky either flee Ukraine or cease to be its president before 25 November 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-25,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-06-24. How many thousand tonnes (kt) of paper and paperboard will be produced globally in 2021?,Qwen1.5-110b-chat,2021-06-24,2022-01-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-08-19. Will former Governor Sarah Palin win the general election for Alaska's At Large Congressional District in 2022?,Qwen1.5-110b-chat,2022-08-19,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-11-18. Will the pause on US federal student loan repayment be extended before 1 January 2023?,Qwen1.5-110b-chat,2022-11-18,2022-11-22,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-09-26. What will be the average price of a gallon of gasoline in the US for the week ending 21 November 2022?,Qwen1.5-110b-chat,2022-09-26,2022-11-21,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-24. How many US House seats will Republicans win in the 2022 midterm elections?,Qwen1.5-110b-chat,2022-06-24,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-10-24. Will the Harvard Crimson defeat the Yale Bulldogs in ""The Game"" in 2022?",Qwen1.5-110b-chat,2022-10-24,2022-11-19,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-10-15. Which party will win control of the US House of Representatives in the 2022 midterm elections?,Qwen1.5-110b-chat,2021-10-15,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-13. Who will win the election for California's 27th Congressional District in 2022?,Qwen1.5-110b-chat,2022-05-13,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-22. Who will be elected mayor of Los Angeles, California, in 2022?",Qwen1.5-110b-chat,2022-04-22,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. What will be the closing spot price for Brent crude oil on 14 November 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-14,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-10. What will be the annual rate of inflation for the eurozone in October 2022?,Qwen1.5-110b-chat,2021-12-10,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. What will be the annualized rate of US housing starts for October 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-17. Who will be elected governor of Arizona in 2022?,Qwen1.5-110b-chat,2021-12-17,2022-11-08,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-10-15. Which party will win control of the US Senate in the 2022 midterm elections?,Qwen1.5-110b-chat,2021-10-15,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-17. Who will win the election for New York's 22nd Congressional District in 2022?,Qwen1.5-110b-chat,2022-06-17,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-18. Who will win the election for Colorado's 8th Congressional District in 2022?,Qwen1.5-110b-chat,2022-02-18,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-07. Will NASA's Artemis 1 mission be launched successfully before 1 January 2023?,Qwen1.5-110b-chat,2022-10-07,2022-11-16,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-18. Who will win the US Senate election for Nevada in 2022?,Qwen1.5-110b-chat,2022-02-18,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-22. As of 8 November 2022, how many birds in commercial and backyard flocks will have confirmations of highly pathogenic avian flu (HPAI) in 2022, according to the USDA?",Qwen1.5-110b-chat,2022-04-22,2022-11-08,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2021-09-30. What will be the United Arab Emirates' ranking in the Global Food Security Index for 2022, according to the Economist Intelligence Unit?",Qwen1.5-110b-chat,2021-09-30,2022-09-20,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-03-18. Who will win the election for Washington's 8th Congressional District in 2022?,Qwen1.5-110b-chat,2022-03-18,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-22. Who will win the election for Arizona's 4th Congressional District in 2022?,Qwen1.5-110b-chat,2022-04-22,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-25. Who will win the US Senate election for Arizona in 2022?,Qwen1.5-110b-chat,2022-02-25,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-15. Which cricket team will win the 2022 Men's T20 World Cup Final?,Qwen1.5-110b-chat,2022-07-15,2022-11-13,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-22. Who will win the US Senate election for Wisconsin in 2022?,Qwen1.5-110b-chat,2022-04-22,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-13. Who will win the election for Pennsylvania's 7th Congressional District in 2022?,Qwen1.5-110b-chat,2022-05-13,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-17. Who will win the election for New York's 19th Congressional District in 2022?,Qwen1.5-110b-chat,2022-06-17,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-25. Who will win the election for Iowa's 3rd Congressional District in 2022?,Qwen1.5-110b-chat,2022-02-25,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-25. Who will win the election for Illinois' 17th Congressional District in 2022?,Qwen1.5-110b-chat,2022-02-25,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-18. Who will win the election for Virginia's 7th Congressional District in 2022?,Qwen1.5-110b-chat,2022-02-18,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. What will be the 12-month percentage change in the US core Consumer Price Index (CPI) for October 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-17. Who will be elected governor of Pennsylvania in 2022?,Qwen1.5-110b-chat,2021-12-17,2022-11-08,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-04. Who will be elected governor of Georgia in 2022?,Qwen1.5-110b-chat,2022-02-04,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-17. Who will be elected governor of Michigan in 2022?,Qwen1.5-110b-chat,2021-12-17,2022-11-08,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-18. Who will win the US Senate election for Pennsylvania in 2022?,Qwen1.5-110b-chat,2022-02-18,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-22. Who will win the US Senate election for New Hampshire in 2022?,Qwen1.5-110b-chat,2022-07-22,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-22. Who will win the US Senate election for Colorado in 2022?,Qwen1.5-110b-chat,2022-07-22,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-13. Who will be elected governor of Wisconsin in 2022?,Qwen1.5-110b-chat,2022-05-13,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-10-15. Will Rep. Marjorie Taylor Greene be reelected for Georgia's 14th Congressional District in 2022?,Qwen1.5-110b-chat,2021-10-15,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-09-02. Who will win the election for Pennsylvania's 17th Congressional District in 2022?,Qwen1.5-110b-chat,2022-09-02,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-10. Who will win the election for Kansas' 3rd Congressional District in 2022?,Qwen1.5-110b-chat,2022-06-10,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-22. Who will win the election for New Jersey's 7th Congressional District in 2022?,Qwen1.5-110b-chat,2022-04-22,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-03-18. Who will win the election for North Carolina's 13th Congressional District in 2022?,Qwen1.5-110b-chat,2022-03-18,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-02-25. Who will win the election for Michigan's 8th Congressional District in 2022?,Qwen1.5-110b-chat,2022-02-25,2022-11-09,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-08-26. Who will win the US Senate election for Florida in 2022?,Qwen1.5-110b-chat,2022-08-26,2022-11-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-06-24. What will be the national average price of a gallon of gasoline on 8 November 2022, according to the American Automobile Association (AAA)?",Qwen1.5-110b-chat,2022-06-24,2022-11-08,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-08-12. Before 8 November 2022, will American basketball player Brittney Griner leave Russia?",Qwen1.5-110b-chat,2022-08-12,2022-11-08,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-03-11. Will there be a lethal confrontation between the national military forces and/or law enforcement of Russia and those of a NATO member state resulting in at least three fatalities before 8 November 2022?,Qwen1.5-110b-chat,2022-03-11,2022-11-08,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-06. Which team will win the 2022 MLB World Series?,Qwen1.5-110b-chat,2022-05-06,2022-11-06,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-28. How many games will the Houston Astros win in the 2022 World Series?,Qwen1.5-110b-chat,2022-10-28,2022-11-06,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-06-10. What will President Biden’s approval rating be as of 31 October 2022, according to FiveThirtyEight?",Qwen1.5-110b-chat,2022-06-10,2022-10-31,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-11-26. What will be the annual percentage change in the average hourly earnings of US private sector employees in October 2022?,Qwen1.5-110b-chat,2021-11-26,2022-10-31,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-09-12. Will the value of the FAO Cereals Price Index for October 2022 be higher than it was for September 2022?,Qwen1.5-110b-chat,2022-09-12,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-22. How many seats will Likud win in the 2022 Israeli legislative elections?,Qwen1.5-110b-chat,2022-07-22,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-09-26. Will more than 2,500,000 federal firearm background checks be initiated in the US in October 2022?",Qwen1.5-110b-chat,2022-09-26,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-10. What will voter turnout be in the 2022 presidency elections in Bosnia and Herzegovina (Bosnia)?,Qwen1.5-110b-chat,2022-06-10,2022-10-02,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-06-10. At close of business on 2 November 2022, will the upper limit of the Federal Reserve's target range for the federal funds rate be lower, the same, or higher than it was at close of business on 21 September 2022?",Qwen1.5-110b-chat,2022-06-10,2022-11-02,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-29. Before 1 November 2022, will an executive order be signed or federal legislation become law that would forgive $10,000 or more in principal on federal student loan debts for at least ten million student loan borrowers?",Qwen1.5-110b-chat,2022-04-29,2022-11-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. How many travelers will the US Transportation Security Administration (TSA) screen in October 2022?,Qwen1.5-110b-chat,2022-04-15,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-10-04. Before 1 November 2022, will a snap election be called for the Northern Ireland Assembly?",Qwen1.5-110b-chat,2022-10-04,2022-11-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-10. What will be the end-of-day price of Bitcoin on 31 October 2022?,Qwen1.5-110b-chat,2022-10-10,2022-10-31,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-03. Who will win the 2022 presidential election in Brazil?,Qwen1.5-110b-chat,2021-12-03,2022-10-30,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-22. Before 1 November 2022, will Twitter announce that Parag Agrawal has ceased or will cease to be the company's sole CEO?",Qwen1.5-110b-chat,2022-04-22,2022-10-28,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-06-03. Will Elon Musk's acquisition of Twitter close before 1 January 2023?,Qwen1.5-110b-chat,2022-06-03,2022-10-28,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-10-21. Will Iraq form a government before 21 February 2023?,Qwen1.5-110b-chat,2022-10-21,2022-10-27,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-09-09. Before 1 January 2024, will Elizabeth ""Liz"" Truss cease to be prime minister of the United Kingdom?",Qwen1.5-110b-chat,2022-09-09,2022-10-25,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-10-04. Before 1 April 2023, will Liz Truss cease to be prime minister of the United Kingdom?",Qwen1.5-110b-chat,2022-10-04,2022-10-25,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-29. To which political party will the next prime minister of Italy belong after the 2022 general election?,Qwen1.5-110b-chat,2022-07-29,2022-09-25,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-22. What will be the price of palladium on 21 October 2022, according to the London Metal Exchange?",Qwen1.5-110b-chat,2022-04-22,2022-10-21,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-09-12. What will President Biden’s approval rating be as of 14 October 2022, according to FiveThirtyEight?",Qwen1.5-110b-chat,2022-09-12,2022-10-14,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-07-15. What will be the closing value of the euro to US dollar exchange rate on 14 October 2022?,Qwen1.5-110b-chat,2022-07-15,2022-10-14,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-08-05. Will Iraq's parliament elect a new President of the Republic before 6 November 2022?,Qwen1.5-110b-chat,2022-08-05,2022-10-13,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-09-23. Between 16 September 2022 and 31 October 2022, will anti-government protests in Iran result in 200 or more protester fatalities, according to Iran Human Rights?",Qwen1.5-110b-chat,2022-09-23,2022-10-12,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-29. What will be the lowest daily reported arctic sea ice extent in 2022 as of 11 October 2022?,Qwen1.5-110b-chat,2022-04-29,2022-10-11,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-08. Between 8 April 2022 and 8 October 2022, will NATO or a NATO member state publicly accuse the People's Republic of China of having provided lethal aid to Russia after 24 February 2022 for use in Ukraine?",Qwen1.5-110b-chat,2022-04-08,2022-10-08,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-05-20. Which driver will win the 2022 Formula One World Drivers' Championship?,Qwen1.5-110b-chat,2022-05-20,2022-10-09,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-09-12. Will the closing value of the euro to US dollar exchange rate be higher than 1.00 on 7 October 2022?,Qwen1.5-110b-chat,2022-09-12,2022-10-07,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-12-10. What will be Russia's annual rate of inflation in September 2022?,Qwen1.5-110b-chat,2021-12-10,2022-10-01,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-04-01. What will be the oil and gas rig count for the Permian Basin in the first week of October 2022, according to Baker Hughes?",Qwen1.5-110b-chat,2022-04-01,2022-10-07,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-09-24. What will be the average temperature at Dubai International Airport between 1 May 2022 and 30 September 2022?,Qwen1.5-110b-chat,2021-09-24,2022-10-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-04-15. What will be total regular season attendance at Major League Baseball games in 2022?,Qwen1.5-110b-chat,2022-04-15,2022-10-05,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,"This Question is proposed on 2022-03-25. As of 30 September 2022, will the Social Democratic Party of Germany (SPD) rank higher than all other German parties in polling of national parliament voting intention, according to Politico?",Qwen1.5-110b-chat,2022-03-25,2022-10-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-09-12. What percentage of valid votes will the Luiz Inácio Lula da Silva win in the first round of the 2022 Brazilian presidential election?,Qwen1.5-110b-chat,2022-09-12,2022-10-02,0,0
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2022-01-07. Will the powers of the government of Myanmar cease to be held by the military before 1 October 2022?,Qwen1.5-110b-chat,2022-01-07,2022-10-01,1,1
Qwen1.5-110b-chat,2024-04-25,Qwen1.5-110b-chat,,,,,,,,This Question is proposed on 2021-07-30. Will Amazon.com begin to accept any cryptocurrency for purchases on the US site before 1 October 2022?,Qwen1.5-110b-chat,2021-07-30,2022-10-01,1,1
