Model_x,Release Date,model,MMLU,GSM8,Humanities,SocialSciences,STEM,Other,Longbench,Question,Model_y,Start Time,End Time,Acc,Right Possibility
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which team will be at the top of the English Premier League as of the end of 6 May 2023?,gpt4_1106,2023-03-22,2023-05-03,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will the European Central Bank (ECB) announce a change to the ""Fixed rate"" for its ""Main refinance operations"" interest rate at its next scheduled monetary policy meeting?",gpt4_1106,2023-03-29,2023-05-03,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How many new Battery Electric Vehicles (BEVs) will be registered in the UK in April 2023, according to the Society of Motor Manufacturers and Traders (SMMT)?",gpt4_1106,2023-03-29,2023-05-03,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"At close of business on 3 May 2023, will the upper limit of the Federal Reserve's target range for the federal funds rate be lower, the same, or higher than it was at close of business on 22 March 2023?",gpt4_1106,2022-12-16,2023-05-03,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will President Biden’s approval rating be as of 1 May 2023, according to FiveThirtyEight?",gpt4_1106,2023-01-27,2023-05-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will real GDP for the European Union in the first quarter of 2023 be higher than it was in the fourth quarter of 2022?,gpt4_1106,2023-03-22,2023-04-27,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will the combined daily Android users of Facebook, Instagram, Twitter, and Snapchat exceed 1.74 billion in February 2023?",gpt4_1106,2022-12-09,2023-03-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many nonfarm job openings in the US will the Bureau of Labor Statistics (BLS) report for March 2023?,gpt4_1106,2023-02-03,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many job layoffs and discharges in the US will the Bureau of Labor Statistics (BLS) report for the first quarter of 2023?,gpt4_1106,2022-10-21,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the Chinese government publicly announce that it has approved the use of a foreign mRNA COVID-19 vaccine for use among its citizens in the People's Republic of China (PRC) before 2 May 2023?,gpt4_1106,2022-12-02,2023-05-02,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the US annual real GDP growth rate for the first quarter of 2023?,gpt4_1106,2023-03-08,2023-04-26,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the US annual real GDP growth rate for the first quarter of 2023?,gpt4_1106,2022-10-28,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will President Joe Biden register with the FEC to run for US president in 2024 before 1 May 2023?,gpt4_1106,2023-02-01,2023-04-25,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will postponed local elections be held in North Kosovo before 1 May 2023?,gpt4_1106,2022-12-16,2023-04-23,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the closing value for the US dollar to Turkish lira exchange rate on 21 April 2023?,gpt4_1106,2022-10-21,2023-04-21,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many quarters of negative real GDP growth will the European Union (EU) experience in 2022?,gpt4_1106,2022-03-25,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the percentage change in real German GDP in the fourth quarter of 2022 as compared to the fourth quarter of 2021?,gpt4_1106,2022-07-22,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the closing spot price for Brent crude oil on 11 April 2023?,gpt4_1106,2022-12-02,2023-04-11,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the jury in US Dominion's (Dominion's) civil trial against Fox News Network (Fox News) find Fox News liable for defamation and nonpunitive damages?,gpt4_1106,2023-04-07,2023-04-18,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many subscribers will Netflix report for the first quarter of 2023?,gpt4_1106,2023-03-08,2023-04-16,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will eight or more Slovak MiG-29 fighter jets be transferred to Ukraine before 1 September 2023?,gpt4_1106,2023-03-08,2023-04-17,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be China's annual GDP growth rate for the first quarter of 2023?,gpt4_1106,2023-03-08,2023-04-16,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be China's annual GDP growth rate for the first quarter of 2023?,gpt4_1106,2022-12-02,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be China's annual GDP growth rate for the first quarter of 2023?,gpt4_1106,2022-08-26,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 16 April 2023, will a SARS-CoV-2 variant other than Omicron represent more than 70.0% of total COVID-19 cases in the US?",gpt4_1106,2022-10-28,2023-04-14,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 15 April 2023, will Ebrahim Raisi flee Iran or cease to be its president?",gpt4_1106,2022-10-14,2023-04-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,When will US federal legislation imposing new reporting requirements on stablecoin issuers become law?,gpt4_1106,2022-11-11,2023-04-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 15 April 2023, will Ali Khamenei either flee Iran or cease to be its supreme leader?",gpt4_1106,2022-10-14,2023-04-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the closing value for the US dollar to Chinese renminbi (aka yuan) exchange rate on 14 April 2023?,gpt4_1106,2022-09-30,2023-04-14,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will British Columbia have more than 2,100 workplace COVID-19 claims registered for any month between December 2022 and March 2023?",gpt4_1106,2022-12-09,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be total OPEC crude oil production for March 2023?,gpt4_1106,2022-10-14,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the 12-month percentage change in the US Consumer Price Index (CPI) for March 2023?,gpt4_1106,2022-12-02,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the percentage change in Russia’s GDP in 2022 relative to its GDP in 2021, according to the IMF?",gpt4_1106,2022-03-11,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the IMF raise its estimate of the world's real GDP percentage change in 2022 relative to 2021 in its first 2023 World Economic Outlook?,gpt4_1106,2022-11-18,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the US civilian unemployment rate (U3) for March 2023?,gpt4_1106,2022-10-14,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will territory in any Ukrainian oblast that borders Belarus cease to be under Ukrainian control before 7 April 2023, according to the Institute for the Study of War?",gpt4_1106,2023-01-13,2023-04-07,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many new deaths attributed to COVID-19 in the US will be reported between 1 October 2022 and 31 March 2023?,gpt4_1106,2022-10-07,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the government of Belarus publicly announce or acknowledge that its armed forces have engaged in armed fighting in Ukraine before 7 April 2023?,gpt4_1106,2022-10-07,2023-04-07,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will Paul Vallas win Chicago's 2023 mayoral election runoff?,gpt4_1106,2023-03-03,2023-04-04,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Where will Dubai International Airport (DXB) rank among the busiest airports in the world by passenger number for 2022, according to the Airports Council International (ACI)?",gpt4_1106,2021-10-01,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What percentage of Canadians will report having ever visited their health care provider virtually online by video, according to the 2022 Canadian Digital Health Survey?",gpt4_1106,2021-11-12,2022-09-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How many job ""quits"" in the US will the Bureau of Labor Statistics (BLS) report for February 2023?",gpt4_1106,2022-04-06,2023-03-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the percentage change in Qatar's real GDP for the fourth quarter of 2022 as compared to the fourth quarter of 2021?,gpt4_1106,2022-11-25,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 April 2023, will a NATO member state accuse Russia of using a chemical or biological weapon in Ukraine?",gpt4_1106,2022-08-12,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many travelers will the US Transportation Security Agency (TSA) screen in the first quarter of 2023?,gpt4_1106,2022-12-30,2023-04-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 April 2023, will Russia detonate a nuclear device outside of Russian territory or airspace?",gpt4_1106,2022-09-16,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the UN declare that a famine exists in any part of a country in the Horn of Africa before 1 April 2023?,gpt4_1106,2022-06-24,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will Russia officially recognize Transnistria (Pridnestrovskaia Moldavskaia Republic) in Moldova as an independent state before 1 April 2023?,gpt4_1106,2022-08-05,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the UN declare that a famine exists in any part of an ECOWAS member state in Western Africa before 1 April 2023?,gpt4_1106,2022-05-27,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the UN declare that a famine exists in any part of Yemen before 1 April 2023?,gpt4_1106,2022-06-03,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will an electrical blackout lasting at least one hour and affecting 60 million or more people in the US and/or Canada occur before 1 April 2023?,gpt4_1106,2022-08-05,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"When will the Council of the European Union (Council) declare a ""Union alert"" triggering a mandatory, EU-wide reduction in natural gas consumption?",gpt4_1106,2022-08-12,2023-04-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the value of Total Assets of the Federal Reserve as of 29 March 2023?,gpt4_1106,2022-04-29,2023-03-29,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the closing yield for the UK 10-year gilt (bond) on 31 March 2023?,gpt4_1106,2022-10-07,2023-03-31,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 31 March 2023, will the weekly average interest rate for 30-year fixed-rate mortgages in the US fall below 4.55%?",gpt4_1106,2022-07-22,2023-03-30,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,When will Jair Bolsonaro return to Brazil?,gpt4_1106,2023-01-20,2023-03-30,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How many tech industry employees will be laid off in February 2023 and March 2023, according to Layoffs.fyi?",gpt4_1106,2023-02-02,2023-03-22,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"At close of business on 22 March 2023, will the upper limit of the Federal Reserve's target range for the federal funds rate be lower, the same, or higher than it was at close of business on 1 February 2023?",gpt4_1106,2022-11-04,2023-03-22,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the highest annual inflation rate in the UK's Consumer Prices Index (CPI) for any month between and including September 2022 and February 2023?,gpt4_1106,2022-08-26,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 16 September 2022 and 16 March 2023, will lethal confrontations between the national military forces, militia, and/or law enforcement personnel (forces) of Georgia and those of Russia, Abkhazia, and/or South Ossetia result in 100 or more fatalities?",gpt4_1106,2022-09-16,2023-03-17,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 16 September 2022 and 16 March 2023, will Russia publicly announce that it has moved nuclear weapons into either Belarus or Ukraine?",gpt4_1106,2022-09-16,2023-03-17,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will federal legislation providing for the establishment of a US interagency committee on global catastrophic risk become law before 1 January 2023?,gpt4_1106,2022-07-29,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the closing spot price for Brent crude oil on 9 March 2023?,gpt4_1106,2022-09-09,2023-03-09,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"When will North Korea next launch an ICBM with an estimated range of at least 10,000 km?",gpt4_1106,2023-02-24,2023-03-16,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will the New York Times report more than 8,000 new cases of COVID-19 in Virginia for a single day between 10 January 2023 and 15 March 2023?",gpt4_1106,2023-01-10,2023-03-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will Taiwan publicly accuse the People's Republic of China of flying a military aircraft over the territory of and/or the territorial waters surrounding the main island of Taiwan without its permission before 15 March 2023?,gpt4_1106,2022-09-09,2023-03-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which film will win the 2023 Oscar for Best Picture?,gpt4_1106,2023-01-27,2023-03-12,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many Oscars will the film Everything Everywhere All at Once win?,gpt4_1106,2023-01-27,2023-03-12,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the total monetary value of victim losses reported by the FBI's Internet Crime Complaint Center (IC3) for 2022 reach or exceed $9.0 billion?,gpt4_1106,2022-05-20,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How many part-time workers will there be in the US in February 2023, according to the Bureau of Labor Statistics (BLS)?",gpt4_1106,2022-04-06,2023-03-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 1 December 2022 and 28 February 2023, will the 7-day moving average of COVID-19 reported cases in British Columbia (BC) reach or exceed 1,000, according to the BC Center for Disease Control?",gpt4_1106,2022-11-29,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will US FCC nominee Gigi Sohn be confirmed by the Senate before 24 June 2023?,gpt4_1106,2023-02-24,2023-03-07,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the average price of large eggs per dozen in the US as of 3 March 2023, according to the USDA?",gpt4_1106,2023-02-03,2023-03-03,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the US office vacancy rate for the fourth quarter of 2022, according to Colliers?",gpt4_1106,2021-09-17,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the value of the FAO Cereals Price Index for February 2023?,gpt4_1106,2022-04-08,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the value of the FAO Meat Price Index for February 2023?,gpt4_1106,2022-04-08,2023-03-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the month-over-month percentage change in Turkey's consumer price index reach or exceed 3.5% in both January 2023 and February 2023?,gpt4_1106,2023-01-16,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will any two of the following major cities in Ukraine not be within an area of ""Assessed Russian-controlled Ukrainian Territory"" as of 1 March 2023, according to the Institute for the Study of War (ISW)?",gpt4_1106,2023-01-16,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the number of Royal College of Nursing strike days in England in February 2023 exceed the number of strike days in January 2023?,gpt4_1106,2023-01-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the ending stocks of crude oil in the US Strategic Petroleum Reserve (SPR) in December 2022?,gpt4_1106,2022-04-22,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 18 January 2023 and 28 February 2023, will the UK Department of Health and Social Care announce a new increase in pay for nurses in England?",gpt4_1106,2023-01-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will SpaceX's first Starship orbital flight test be launched successfully before 1 March 2023?,gpt4_1106,2022-11-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 March 2023, will Russia either officially announce the formal annexation of additional territory in Ukraine or send uniformed military forces into another country without its government's permission?",gpt4_1106,2023-01-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Who will win the 2023 Nigerian presidential election?,gpt4_1106,2022-08-26,2023-02-25,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 18 January 2023 and 28 February 2023, will 60 or more countries in the UN General Assembly either vote against or abstain from voting on a resolution in any way condemning Russia by name?",gpt4_1106,2023-01-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"On 27 February 2023, will the most recent blog post published by the Dupuy Institute covering the 'Russo-Ukrainian War' include an estimate of the strength of Russian ground forces in and around Ukraine plus those of the Donetsk PR and the Lugansk PR to be greater than 200,000?",gpt4_1106,2023-01-18,2023-02-27,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"On 27 February 2023, will the combined number of likes and retweets of the most recent @theRCN tweet as of 14 February 2023 (UK time) that contains the hashtag #FairPayforNursing exceed 4,000?",gpt4_1106,2023-01-16,2023-02-27,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the value of the euro to Turkish lira exchange rate be higher than 22.000 on 28 February 2023?,gpt4_1106,2023-01-16,2023-02-28,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will Saudi Arabia announce that it will normalize relations with the State of Israel before 1 March 2023?,gpt4_1106,2022-08-19,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"On 1 March 2023, will the Central Bank of the Republic of Turkey (CBRT) 1-week repo interest rate be below 10.5%?",gpt4_1106,2023-01-16,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will there be a pilot strike at a major US airline before 1 March 2023?,gpt4_1106,2022-11-18,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will legislation generally permitting employees who work from home to itemize deductions related to home office expenses become law before 1 March 2023?,gpt4_1106,2022-04-06,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will legislation raising the US federal minimum wage from $7.25 an hour become law before 1 March 2023?,gpt4_1106,2022-04-06,2023-03-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will there be a new tweet on former President Donald Trump's Twitter account, @realdonaldtrump, before 26 February 2023?",gpt4_1106,2022-11-25,2023-02-26,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the market capitalization for the global cryptocurrency market on 24 February 2023, according to CoinMarketCap?",gpt4_1106,2022-11-11,2023-02-24,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How much coal will the US export in the fourth quarter of 2022, according to the US Energy Information Administration (EIA)?",gpt4_1106,2022-07-29,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many total Fast Charge (>22kW) public charging points for electric vehicles will be installed in the European Union by 31 December 2022?,gpt4_1106,2020-05-22,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 12 August 2022 and 18 February 2023, will former President Donald Trump be criminally charged with or indicted for a federal and/or state crime in the US?",gpt4_1106,2022-08-12,2023-02-18,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"When will North Korea next launch an ICBM with an estimated range of at least 10,000 km?",gpt4_1106,2022-12-09,2023-02-18,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What percentage of US retail sales will be made online in the fourth quarter of 2022?,gpt4_1106,2022-05-23,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the national average price of a gallon of gasoline on 13 February 2023, according to the American Automobile Association (AAA)?",gpt4_1106,2022-11-11,2023-02-13,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which NFL team will win Super Bowl LVII?,gpt4_1106,2023-01-13,2023-02-13,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,When will the SARS-CoV-2 Omicron subvariant XBB represent more than 70.0% of total COVID-19 cases in the US?,gpt4_1106,2022-10-28,2023-02-10,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the total passenger throughput at airports in China in December 2022?,gpt4_1106,2022-08-05,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"How many total international overnight guests will visit Dubai in 2022, according to the Dubai Department of Tourism and Commerce Marketing?",gpt4_1106,2021-09-30,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What total percentage of global vehicle sales in 2022 will be battery electric vehicles (BEVs) and plug-in hybrid electric vehicles (PHEVs)?,gpt4_1106,2020-04-02,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will President Biden’s approval rating be as of 1 February 2023, according to FiveThirtyEight?",gpt4_1106,2022-11-11,2023-02-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the FAO Food Price Index for January 2023?,gpt4_1106,2022-04-01,2023-02-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"At close of business on 1 February 2023, will the upper limit of the Federal Reserve's target range for the federal funds rate be lower, the same, or higher than it was at close of business on 14 December 2022?",gpt4_1106,2022-09-23,2023-02-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the 2022 industry-wide average cost of Li-ion batteries used in battery-powered electric vehicles?,gpt4_1106,2020-04-02,2021-07-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 February 2023, will there be an attack on a federal facility in the US resulting in at least ten fatalities?",gpt4_1106,2022-08-19,2023-02-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the office vacancy rate for the Greater Toronto Area in the fourth quarter of 2022, according to Colliers?",gpt4_1106,2021-10-22,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many acres will be consumed by reported wildfires in the US in 2022?,gpt4_1106,2022-07-22,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which NFL team will win the 2023 AFC Championship?,gpt4_1106,2023-01-13,2023-01-30,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which NFL team will win the 2023 NFC Championship?,gpt4_1106,2023-01-13,2023-01-29,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the annual percent change in the US Personal Consumption Expenditures (PCE) Price Index be at or below 3.0% by December 2022?,gpt4_1106,2022-08-05,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many total vehicles will be sold in the US in 2022?,gpt4_1106,2022-04-29,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will the location of the administrative services building in Bakhmut, Ukraine, cease to be under Ukrainian control before 26 January 2023, according to the Institute for the Study of War?",gpt4_1106,2022-11-11,2023-01-26,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many total Model 3 and Model Y vehicles will Tesla deliver to customers in 2022?,gpt4_1106,2021-12-13,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many total Model 3 and Model Y vehicles will Tesla deliver to customers in 2021 and 2022?,gpt4_1106,2020-06-05,2021-07-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 1 January 2021 and 31 December 2022, will the European Union delay and/or relax the implementation and/or enforcement of any of its CO2 emission performance standards for new passenger cars and/or new light commercial vehicles?",gpt4_1106,2020-05-15,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will US holiday season retail sales be for 2022 relative to the 2021 holiday season?,gpt4_1106,2022-07-01,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"What will be the percentage increase in the producer price index (PPI) for ""Self-Service Storage and Miniwarehouses"" for December 2022 as compared to December 2021?",gpt4_1106,2022-03-30,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will the annual rate of inflation in the European Union reach or exceed 4.0% in December 2022?,gpt4_1106,2022-02-25,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be China's annual GDP growth rate for the fourth quarter of 2022?,gpt4_1106,2022-08-26,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many business applications will be made in the US in 2022?,gpt4_1106,2021-09-17,2023-01-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 15 January 2023, will federal legislation that would force the social media app TikTok to cease operating in the US become law?",gpt4_1106,2022-12-16,2023-01-15,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,What will be the 12-month percentage change in the US Consumer Price Index (CPI) for December 2022?,gpt4_1106,2022-04-15,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 January 2023, how many major automakers will sell a self-driving passenger vehicle manufactured without a steering wheel?",gpt4_1106,2020-05-22,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 January 2023, will a ride-hailing service open to the public which uses autonomous vehicles be launched and/or tested on public roads in Dubai?",gpt4_1106,2021-10-01,2023-01-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which team will win the 2023 College Football Playoff national championship?,gpt4_1106,2022-12-09,2023-01-09,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Will Greece or Turkey publicly accuse the other of using a weapon against its national military, militia, and/or law enforcement forces before 29 April 2023?",gpt4_1106,2022-10-28,2023-01-05,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,How many Cybertrucks will Tesla deliver to customers in 2022?,gpt4_1106,2020-08-21,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 January 2023, how many major automakers will debut a passenger vehicle powered by a solid-state battery?",gpt4_1106,2020-08-14,2021-07-01,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 January 2023, will Amazon or a subsidiary use a Zoox autonomous vehicle to deliver a package and/or for a public ride-hailing service?",gpt4_1106,2020-08-14,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 1 January 2021 and 31 December 2022, will legislation enabling the creation of federal safety standards for autonomous vehicles (AVs) become law?",gpt4_1106,2020-06-16,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Between 1 January 2021 and 31 December 2022, will a firm or paid backup driver operating a self-driving vehicle face criminal charges in relation to an accident involving a self-driving vehicle in the U.S.?",gpt4_1106,2020-07-10,2021-07-01,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Will single-use plastic bags be banned in all of the UAE before 8 January 2023?,gpt4_1106,2021-09-24,2023-01-08,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,"Before 1 July 2023, will the People's Republic of China (PRC) cease to require travelers from outside of China to quarantine?",gpt4_1106,2022-11-04,2023-01-07,0,0
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Who will next be elected Speaker of the US House of Representatives?,gpt4_1106,2023-01-05,2023-01-07,1,1
gpt4_1106,2023-11-06,gpt4_1106,,,,,,,,Which NFL team will win the AFC North division in the 2022 season?,gpt4_1106,2022-09-02,2023-01-06,1,1
